Location,Date,Time,Winner,Loser,Behaviour,Initiator,Comments,Preening,
BG,12.07.22,1554,OGO_V_BG,VMV_V_BG,fo<1bdl,,,,
BG,12.07.22,1555,VMV_V_BG,NOV_V_BG,,,,,
BG,12.07.22,1556,MVO_V_BG,OGMV_V_BG,fo<1bdl,,,,
BG,12.07.22,1556,VNM_V_BG,BV_V_BG,ap.dis[rt],W,,,
BG,12.07.22,1600,OGO_V_BG,OGMV_V_BG,,,,,
BG,12.07.22,1601,OGMV_V_BG,BV_V_BG,bg[rt],,,,
BG,12.07.22,1602,VMV_V_BG,BV_V_BG,bg[ha],,,,
BG,12.07.22,1602,VNM_V_BG,GPB_V_BG,,,,,
BG,12.07.22,1603,MVO_V_BG,GPB_H_CG,ap[rt],W,,,
BG,12.07.22,1603,MVO_V_BG,OGO_V_BG,ap.bg[rt],W,,,
BG,12.07.22,1603,MVO_V_BG,VMV_V_BG,bg[rt],,,,
BG,12.07.22,1604,OGO_V_BG,BVM_V_BG,,,,,
BG,12.07.22,1605,VMV_V_BG,OMB_V_BG,,,,,
BG,12.07.22,1605,MVO_V_BG,OMB_V_BG,,,,,
BG,12.07.22,1605,VMV_V_BG,NOV_V_BG,,,,,
BG,12.07.22,1607,MVO_V_BG,VNM_V_BG,ap.bg[rt],W,,,
BG,12.07.22,1608,MVO_V_BG,NOV_V_BG,bg[ha],,,,
BG,12.07.22,1608,NOV_V_BG,BV_V_BG,ap.bg[rt],W,,,
BG,12.07.22,1609,MVO_V_BG,OMB_V_BG,ap.bg[voc.ha],W,,,
BG,12.07.22,1610,MVO_V_BG,ONM_V_BG,,,,,
BG,12.07.22,1610,MVO_V_BG,OGMV_V_BG,,,,,
BG,12.07.22,1611,MVO_V_BG,OMB_V_BG,,,,,
BG,12.07.22,1611,OGO_V_BG,ONM_V_BG,,,,,
BG,12.07.22,1612,MVO_V_BG,ONM_V_BG,,,,,
BG,12.07.22,1612,MVO_V_BG,MVM_V_BG,ap.bg[rt],W,,,
BG,12.07.22,1612,MVO_V_BG,OMB_V_BG,,,,,
BG,12.07.22,1612,VNM_V_BG,OGMV_V_BG,,,,,
BG,12.07.22,1613,VMV_V_BG,VNM_V_BG,,,,,
BG,12.07.22,1613,OGO_V_BG,BVM_V_BG,,,,,
BG,12.07.22,1613,MVM_V_BG,BV_V_BG,,,,,
BG,12.07.22,1614,MVO_V_BG,NOV_V_BG,,,,,
BG,12.07.22,1614,OGO_V_BG,OGMV_V_BG,ap.bg[rt],W,,,
BG,12.07.22,1614,VMV_V_BG,NOV_V_BG,,,,,
BG,12.07.22,1614,VNM_V_BG,ONM_V_BG,,,,,
BG,12.07.22,1614,VNM_V_BG,ONM_V_BG,,,,,
CG,11.07.22,730,GVP_H_CG,PNB_H_CG,,,,,
CG,11.07.22,733,PNB_H_CG,GPB_H_CG,,,,,
CG,11.07.22,735,35,5,,,,,
CG,11.07.22,736,5,GPB_H_CG,,,,,
CG,11.07.22,737,MPN_H_CG,VPG_H_CG,,,,,
CG,11.07.22,738,GVP_H_CG,VPG_H_CG,,,,,
CG,11.07.22,740,GVP_H_CG,PGP_H_CG,,,,,
CG,11.07.22,740,GVP_H_CG,35,ap.bg[ha],W,,,
CG,11.07.22,743,BPN_H_CG,PBG_H_CG,,,,,
CG,11.07.22,745,11,PBV_H_CG,,,,,
CG,11.07.22,746,GBP_H_CG,VGO_V_BG,,,,,
CG,11.07.22,749,PBV_H_CG,PBG_H_CG,,,,,
CG,11.07.22,754,PBV_H_CG,PVBsm_H_CG,,,,,
CG,11.07.22,,PBV_H_CG,35,,,,,
CG,11.07.22,757,PGB_H_CG,42,,,,,
CG,11.07.22,757,GBw_H_CG,MPN_H_CG,[ap]tt.bg[ha],L,,,
CG,11.07.22,758,35,PNB_H_CG,,,,,
CG,11.07.22,758,PBV_H_CG,35,,,,,
CG,11.07.22,758,11,PBV_H_CG,,,,,
CG,11.07.22,758,GVP_H_CG,42,,,,,
CG,11.07.22,800,35,GBP_H_CG,,,,,
CG,11.07.22,800,35,BPN_H_CG,,,,,
CG,11.07.22,806,PBV_H_CG,VNG_V_BG,,,,,
CG,11.07.22,806,PBV_H_CG,VPG_H_CG,,,,,
CG,11.07.22,813,PMP_H_CG,PGB_H_CG,ap.sg,W,,,
BG,14.07.22,1602,GOB_V_BG,PMB_H_CG,,,,,
BG,14.07.22,1603,78,VPM_H_CG,,,,,
BG,14.07.22,1604,78,VPM_H_CG,,,,,
BG,14.07.22,1604,51,VPM_H_CG,bg[rt],,,,
BG,14.07.22,1605,BMB_V_BG,GBV_V_BG,fo<1bdl,,,,
BG,14.07.22,1610,BMO_V_BG,NOB_V_BG,ap[rt],W,,,
BG,14.07.22,1611,BNG_V_BG,VNG_V_BG,,,,,
BG,14.07.22,1611,OBV_V_BG,VNG_V_BG,,,,,
BG,14.07.22,1611,BNG_V_BG,OBV_V_BG,,,,,
BG,14.07.22,1613,GVB_V_BG,MVM_V_BG,,,,,
BG,14.07.22,,NGM_V_BG,,objectplay,,stick,,
BG,14.07.22,1317,OGO_V_BG,ONM_V_BG,,,,,
BG,14.07.22,1318,MVM_V_BG,NGB_V_BG,,,,,
BG,14.07.22,1319,GNB_V_BG,MB_V_BG,,,,,
BG,14.07.22,1322,NGV_V_BG,GMB_V_BG,,,,,
BG,14.07.22,1323,NGV_V_BG,GBV_V_BG,,,,,
BG,14.07.22,1323,NGV_V_BG,VON_V_BG,,,,,
BG,14.07.22,1323,BGM_V_BG,NOB_V_BG,,,,,
BG,14.07.22,1324,MBG_V_BG,MVM_V_BG,,,,,
BG,14.07.22,1324,NGV_V_BG,MBG_V_BG,,,,,
BG,14.07.22,1324,OGO_V_BG,BOV_V_BG,,,,,
BG,14.07.22,1325,MN_V_BG,BGM_V_BG,[ap]tt.bg[ha],L,,,
BG,14.07.22,1334,BVM_V_BG,VNB_V_BG,,,,,
BG,14.07.22,1335,NOG_V_BG,MVB_V_BG,,,,,
BG,14.07.22,1335,GOG_V_BG,GVO_V_BG,,,,,
BG,14.07.22,1340,OV_V_BG,OMB_V_BG,,,,,
BG,14.07.22,1340,NBN_V_BG,OMB_V_BG,,,,,
BG,14.07.22,1340,OGMV_V_BG,VGV_V_BG,,,,,
BG,14.07.22,1341,VGV_V_BG,NBM_V_BG,,,,,
BG,14.07.22,1341,GVO_V_BG,VOM_V_BG,,,,,
BG,14.07.22,1341,VGB_V_BG,GVO_V_BG,,,,,
BG,14.07.22,1341,VGB_V_BG,VOM_V_BG,,,,,
BG,14.07.22,1342,OBG_V_BG,BMB_V_BG,pr.bg[ha],,head ground,Y,
BG,14.07.22,1343,GO_V_BG,NOMO_V_BG,,,,,
BG,14.07.22,1344,GO_V_BG,NOMO_V_BG,,,,,
BG,14.07.22,1344,OBG_V_BG,VGV_V_BG,,,,,
BG,14.07.22,1345,OBMO_V_BG,BGO_V_BG,,,,,
BG,14.07.22,1346,NBN_V_BG,GO_V_BG,,,,,
BG,14.07.22,1346,GVB_V_BG,VGV_V_BG,,,,,
BG,14.07.22,1346,135,BGO_V_BG,,,,,
BG,14.07.22,1346,135,OGO2_V_BG,,,,,
BG,14.07.22,1348,OBG_V_BG,OMB_V_BG,,,,,
BG,14.07.22,1349,BGO_V_BG,OGMV_V_BG,,,,,
BG,14.07.22,1349,OGMV_V_BG,OMB_V_BG,,,,,
BG,14.07.22,1349,GVO_V_BG,MVN_V_BG,,,,,
BG,14.07.22,1350,BNB_V_BG,BVG_V_BG,,,,,
BG,14.07.22,1351,GVO_V_BG,MVG_V_BG,,,,,
BG,14.07.22,1351,VBM_V_BG,MVG_V_BG,,,,,
BG,14.07.22,1353,135,GMB_V_BG,[ap]tt[rt],L,,,
BG,14.07.22,1353,VGV_V_BG,OMM_V_BG,,,NON-EXISTING ID FOR LOSER,,
BG,14.07.22,1353,VGV_V_BG,VM_V_BG,,,,,
BG,14.07.22,1354,OBG_V_BG,BVG_V_BG,,,,,
BG,14.07.22,1354,OBG_V_BG,BMB_V_BG,,,,,
BG,14.07.22,1355,MBG_V_BG,MVO_V_BG,,,,,
BG,14.07.22,1356,OBG_V_BG,BMB_V_BG,,,,,
BG,14.07.22,1358,VB_V_BG,,objectplay,,stick,,
BG,14.07.22,1359,78,OGO2_V_BG,st[rt]ht.bg[ha],,,,
BG,14.07.22,1359,78,OGO2_V_BG,tt.bg[ha],W,,,
BG,14.07.22,1359,135,NOMO_V_BG,ap.tp[rt],W,,,
BG,14.07.22,1359,78,135,ht[ha],W,,,
BG,14.07.22,1400,GO_V_BG,BVG_V_BG,,,,,
BG,14.07.22,1400,NGB_V_BG,OGMV_V_BG,,,,,
BG,14.07.22,1401,135,GMB_V_BG,,,,,
BG,14.07.22,1405,NBN_V_BG,GMB_V_BG,,,,,
BG,14.07.22,1410,NOV_V_BG,VON_V_BG,,,,,
BG,14.07.22,1411,MBP_H_CG,VGV_V_BG,,,,,
BG,14.07.22,1411,MBP_H_CG,VGV_V_BG,,,,,
BG,14.07.22,1412,MGB_V_BG,BOM_V_BG,,,,,
BG,14.07.22,1413,NGB_V_BG,VNB_V_BG,,,,,
BG,14.07.22,1413,VB_V_BG,ONG_V_BG,,,,,
BG,14.07.22,1414,NOV_V_BG,MVM_V_BG,,,,,
BG,14.07.22,1414,NOV_V_BG,OMB_V_BG,,,,,
BG,14.07.22,1414,GOB_V_BG,MVO_V_BG,,,,,
BG,14.07.22,1414,GOB_V_BG,MVO_V_BG,,,,,
BG,14.07.22,1414,NGB_V_BG,OMB_V_BG,,,,,
BG,14.07.22,1415,NGV_V_BG,MVO_V_BG,,,,,
BG,14.07.22,1419,NGB_V_BG,NVN_V_BG,,,,,
BG,14.07.22,1419,GB_V_BG,NOV_V_BG,ap.tp[rt],W,,,
BG,14.07.22,1419,NGV_V_BG,MVO_V_BG,,,,,
BG,14.07.22,1420,NGB_V_BG,NOV_V_BG,,,,,
BG,14.07.22,1420,NGB_V_BG,VNB_V_BG,ap.dis[rt],W,,,
BG,14.07.22,1421,NGV_V_BG,OV_V_BG,,,,,
BG,14.07.22,1422,BG_V_BG,BOM_V_BG,,,,,
BG,14.07.22,1423,NGB_V_BG,NOMO_V_BG,,,,,
BG,14.07.22,1423,MVO_V_BG,NGB_V_BG,,,,,
BG,14.07.22,1424,NGB_V_BG,NBM_V_BG,,,,,
BG,14.07.22,1424,NOV_V_BG,NBM_V_BG,,,,,
BG,14.07.22,1424,NGB_V_BG,NOV_V_BG,,,,,
BG,14.07.22,1440,BNG_V_BG,NGM_V_BG,,,,,
BG,14.07.22,1440,MVM_V_BG,GPV_H_CG,,,,,
BG,14.07.22,1441,BGO_V_BG,GBV_V_BG,,,,,
BG,14.07.22,1441,NBG_V_BG,OMB_V_BG,,,,,
BG,14.07.22,1443,MVM_V_BG,NB_V_BG,,,,,
BG,14.07.22,1443,GMV_V_BG,OMB_V_BG,,,,,
BG,14.07.22,1440,GMV_V_BG,GPV_H_CG,,,,,
BG,14.07.22,1445,GMV_V_BG,GPV_H_CG,,,,,
BG,14.07.22,1445,VPM_H_VG,GPV_H_CG,,,,,
BG,14.07.22,1446,NBG_V_BG,OGO2_V_BG,,,,,
BG,14.07.22,1447,MVM_V_BG,VGB_V_BG,,,,,
BG,14.07.22,1448,MVM_V_BG,VGB_V_BG,ap.bg[ha]ap.bg.st[rt],W,,,
BG,14.07.22,1448,BGO_V_BG,MVM_V_BG,ht.bg[voc.ha],W,,,
BG,14.07.22,1449,VPM_H_CG,NB_V_BG,,,,,
BG,14.07.22,1449,NBG_V_BG,GOG_V_BG,,,,,
BG,14.07.22,1449,VPM_H_CG,BGO_V_BG,,,,,
BG,14.07.22,1450,GBV_V_BG,BVB_V_BG,,,,,
BG,14.07.22,1450,GOG_V_BG,GBV_V_BG,ap[rt],W,,,
BG,14.07.22,1451,OBMO_V_BG,BN_V_BG,,,,,
BG,14.07.22,1453,VPM_H_CG,GBO_V_BG,,,,,
BG,14.07.22,1453,VPM_H_CG,GBO_V_BG,ap.bg[rt]ht.bg[voc.ha]ht[ha],W,,,
BG,14.07.22,1454,BGO_V_BG,VON_V_BG,,,,,
BG,14.07.22,1455,GOG_V_BG,MBG_V_BG,,,,,
BG,14.07.22,1455,GBV_V_BG,BVB_V_BG,,,,,
BG,14.07.22,1457,NOB_V_BG,VPM_H_CG,,,,,
BG,14.07.22,,NOB_V_BG,VPM_H_CG,ht.bg[ha],,,,
BG,14.07.22,,NOB_V_BG,,objectplay,,stick,,
BG,14.07.22,1500,GOG_V_BG,NOB_V_BG,ap.bi[voc.tt]bg[ha],W,,,
BG,14.07.22,1500,NOB_V_BG,GON_V_BG,,,,,
BG,14.07.22,1501,OGO2_V_BG,,objectplay,,stick,,
BG,14.07.22,1501,VON_V_BG,OGO2_V_BG,,,,,
BG,14.07.22,1501,VON_V_BG,,objectplay,,stick,,
BG,14.07.22,1502,GOG_V_BG,GON_V_BG,,,,,
BG,14.07.22,1503,NOV_V_BG,VNB_V_BG,,,,,
BG,14.07.22,1504,MBG_V_BG,VOM_V_BG,,,,,
BG,14.07.22,1513,NBG_V_BG,78,ap[rt]ap.bg[rt],W,,,
BG,14.07.22,1513,VOM_V_BG,GMV_V_BG,,,,,
BG,14.07.22,1520,78,OM_V_BG,,,,,
BG,14.07.22,1521,OVG1_V_BG,OBMO_V_BG,ap[rt],W,,,
BG,14.07.22,1521,78,OBV_V_BG,,,,,
BG,14.07.22,1521,OVG1_V_BG,OM_V_BG,,,,,
BG,14.07.22,1522,OVG1_V_BG,OBMO_V_BG,ap[rt],W,,,
BG,14.07.22,1522,78,OBMO_V_BG,,,,,
BG,14.07.22,1522,OVG1_V_BG,78,ht.bg[voc.ha],W,,,
BG,14.07.22,1522,OGV1_V_BG,OM_V_BG,,,,,
BG,14.07.22,1523,BOGV_V_BG,OM_V_BG,,,,,
BG,14.07.22,1528,GMV_V_BG,OM_V_BG,,,,,
BG,14.07.22,1528,OVG1_V_BG,78,fa[foff],W,,,
BG,14.07.22,1530,143,NBG_V_BG,ap.sg,,sit in contact,,
BG,14.07.22,1531,NBG_V_BG,GMV_V_BG,,,,,
BG,14.07.22,1531,GMV_V_BG,OM_V_BG,,,,,
BG,14.07.22,1532,78,VNB_V_BG,,,,,
BG,14.07.22,1535,GMV_V_BG,78,,,,,
BG,14.07.22,1535,BMO_V_BG,78,,,,,
BG,14.07.22,1538,GMB_V_BG,MVBV_V_BG,,,,,
BG,14.07.22,1538,VNB_V_BG,OMO2_V_BG,,,,,
BG,14.07.22,1539,BMO_V_BG,NGV_V_BG,,,,,
BG,14.07.22,1541,NBG_V_BG,78,fl[fl]st[rt],,,,
BG,14.07.22,1542,NPV_H_CG,GMV_V_BG,,,,,
BG,14.07.22,1544,MB_V_BG,78,,,,,
BG,14.07.22,1548,OBV_V_BG,NVO_V_BG,ap[bg]bg[rt],W,,,
BG,14.07.22,1549,BMO_V_BG,143,ht.bg[ha],W,,,
BG,14.07.22,1549,BMO_V_BG,VNB_V_BG,,,,,
BG,14.07.22,1550,OVG1_V_BG,78,ap.st.bg[ha],W,,,
BG,14.07.22,1550,BMO_V_BG,78,,,,,
BG,14.07.22,1550,BM_V_BG,NB_V_BG,,,,,
BG,14.07.22,1552,GMB_V_BG,BM_V_BG,,,,,
BG,14.07.22,1552,MB_V_BG,BOGV_V_BG,fo<1bdl,,,,
BG,14.07.22,1555,BMO_V_BG,NGM_V_BG,,,,,
BG,14.07.22,1558,GVB_V_BG,NGM_V_BG,,,,,
BG,14.07.22,1559,BGO_V_BG,GNO_V_BG,,,,,
BG,14.07.22,1559,NGO_V_BG,GNO_V_BG,,,,,
BG,14.07.22,1600,78,BMB_V_BG,,,,,
BG,14.07.22,1600,BGO_V_BG,OBV_V_BG,,,,,
BG,14.07.22,1600,78,BMB_V_BG,,,,,
BG,14.07.22,1600,78,BGO_V_BG,,,,,
BG,14.07.22,1601,NOB_V_BG,OMO2_V_BG,,,,,
BG,14.07.22,1601,51,BVG_V_BG,,,,,
BG,14.07.22,1601,BMO_V_BG,BVG_V_BG,,,,,
BG,13.07.22,1342,OVG1_V_BG,ONB_V_BG,ap.bg[rt],W,,,
BG,13.07.22,1345,NBG_V_BG,ONB_V_BG,ap.tp[rt],W,,,
BG,13.07.22,1346,143,NBG_V_BG,fo<1bdl,,,,
BG,13.07.22,1347,143,ONB_V_BG,fo<1bdl,,,,
BG,13.07.22,1347,BON_V_BG,ONB_V_BG,ap.bg[rt],W,,,
BG,13.07.22,1348,OVG1_V_BG,BON_V_BG,fo<1bdl,,,,
BG,13.07.22,1349,143,NBG_V_BG,ap.fo<1bdl,W,,,
BG,13.07.22,1350,NBG_V_BG,BON_V_BG,,,,,
BG,13.07.22,1351,NBG_V_BG,143,[ap]fo<1bdl,L,,,
BG,13.07.22,1352,143,BON_V_BG,,,,,
BG,13.07.22,1353,143,BON_V_BG,ap.st[rt],W,,,
BG,13.07.22,1354,143,ONG_V_BG,[ap]bg[rt],L,,,
BG,13.07.22,1355,BNG_V_BG,ONG_V_BG,ap.tp[rt],W,,,
BG,13.07.22,1401,ONG_V_BG,ONB_V_BG,,,,,
BG,13.07.22,1401,NBG_V_BG,ONG_V_BG,,,,,
BG,13.07.22,1401,NBG_V_BG,ONG_V_BG,ap.tp[rt],W,,,
BG,13.07.22,1425,MOB_V_BG,143,,,,,
BG,13.07.22,1425,135,VPM_H_CG,,,,,
BG,13.07.22,1425,VMV_V_BG,VPM_H_CG,,,,,
BG,13.07.22,,OVG2_V_BG,O_V_BG,[ap]bg[rt],L,,,
BG,13.07.22,,OMG_V_BG,OVG2_V_BG,ap.tp[rt],W,,,
BG,13.07.22,,MGO_V_BG,VNG_V_BG,,,,,
BG,13.07.22,1434,MBG_V_BG,OM_V_BG,,,,,
BG,13.07.22,1435,BNG_V_BG,VBV_V_BG,,,,,
BG,13.07.22,1435,MVO_V_BG,GMB_V_BG,,,,,
BG,13.07.22,1436,MVO_V_BG,OGO_V_BG,,,,,
BG,13.07.22,1438,OBMO_V_BG,OVG2_V_BG,,,,,
BG,13.07.22,1431,OBG_V_BG,BMGB_V_BG,,,,,
BG,13.07.22,1439,NOV_V_BG,BMGB_V_BG,,,,,
BG,13.07.22,1439,MVO_V_BG,NON_V_BG,,,,,
BG,13.07.22,1440,VOM_V_BG,BMGB_V_BG,,,,,
BG,13.07.22,1440,VBV_V_BG,51,,,,,
BG,13.07.22,1441,VMO_V_BG,BMGB_V_BG,,,,,
BG,13.07.22,1442,MBG_V_BG,OMO2_V_BG,,,,,
BG,13.07.22,1442,OBV_V_BG,OM_V_BG,,,,,
BG,13.07.22,1442,GVB_V_BG,BOM_V_BG,,,,,
BG,13.07.22,1442,GVB_V_BG,BON_V_BG,,,,,
BG,13.07.22,1443,GVB_V_BG,MO_V_BG,,,,,
BG,13.07.22,1444,OBG_V_BG,GNG_V_BG,,,,,
BG,13.07.22,1445,PNG_H_CG,BMB_V_BG,,,,,
BG,13.07.22,1447,OBMO_V_BG,OGB_V_BG,,,,,
BG,13.07.22,1447,MVO_V_BG,BMB_V_BG,,,,,
BG,13.07.22,1448,VON_V_BG,NOB_V_BG,fo<1bdl,,cofeeding on same grasshalm,,
BG,13.07.22,1448,OBG_V_BG,NOV_V_BG,,,,,
BG,13.07.22,1448,MVO_V_BG,NOV_V_BG,,,,,
BG,13.07.22,1448,ONO_V_BG,NVG_V_BG,,,,,
BG,13.07.22,1449,VON_V_BG,NOB_V_BG,,,,,
BG,13.07.22,1449,OVM_V_BG,MOB_V_BG,,,,,
BG,13.07.22,1449,VGB_V_BG,MOG_V_BG,,,,,
BG,13.07.22,1450,OMO_V_BG,NGB_V_BG,,,,,
BG,13.07.22,1450,MBM_V_BG,OV_V_BG,,,,,
BG,13.07.22,1451,NOV_V_BG,GBO_V_BG,,,,,
BG,13.07.22,1451,OBMO_V_BG,MVO_V_BG,,,,,
BG,13.07.22,1452,MGO_V_BG,MNx_V_BG,,,,,
BG,13.07.22,1452,MGO_V_BG,OGO_V_BG,,,,,
BG,13.07.22,1453,VON_V_BG,NOB_V_BG,,,,,
BG,13.07.22,1455,MOG_V_BG,GMB_V_BG,,,,,
BG,13.07.22,1455,MOB_V_BG,MOG_V_BG,,,,,
BG,13.07.22,1455,MOB_V_BG,GBO_V_BG,,,,,
BG,13.07.22,1456,VBV_V_BG,OG_V_BG,,,,,
BG,13.07.22,1456,BGO_V_BG,MOB_V_BG,,,,,
BG,13.07.22,1501,42,BOG_V_BG,,,,,
BG,13.07.22,1501,OGMV_V_BG,MONO_V_BG,,,,,
BG,13.07.22,1502,OBMO_V_BG,OGMV_V_BG,,,,,
BG,13.07.22,1502,VON_V_BG,OBMO_V_BG,,,,,
BG,13.07.22,1502,NGB_V_BG,VON_V_BG,,,,,
BG,13.07.22,1503,MOG_V_BG,OMV_V_BG,,,,,
BG,13.07.22,1503,NGB_V_BG,GBV_V_BG,,,,,
BG,13.07.22,1503,OMO_V_BG,MOG_V_BG,,,,,
BG,13.07.22,1503,OMV_V_BG,GNO_V_BG,,,,,
BG,13.07.22,1505,BGO_V_BG,OMB_V_BG,,,,,
BG,13.07.22,1505,BGO_V_BG,OGMV_V_BG,,,,,
BG,13.07.22,1506,MVO_V_BG,OBV_V_BG,,,,,
BG,13.07.22,1506,42,MVO_V_BG,ap.bg[rt],W,,,
BG,13.07.22,1507,12,BOV_V_BG,,,,,
BG,13.07.22,1507,12,VOM_V_BG,,,,,
BG,13.07.22,1507,12,NBN_V_BG,,,,,
BG,13.07.22,1507,NOG_V_BG,42,,,,,
BG,13.07.22,1508,MOG_V_BG,NOB_V_BG,,,,,
BG,13.07.22,1509,12,GMV_V_BG,,,,,
BG,13.07.22,1509,12,MOB_V_BG,,,,,
BG,13.07.22,1509,GVB_V_BG,VGB_V_BG,,,,,
BG,13.07.22,1510,12,PNG_V_BG,,,,,
BG,13.07.22,1511,GVB_V_BG,VOM_V_BG,,,,,
BG,13.07.22,1511,MBG_V_BG,VGB_V_BG,,,,,
BG,13.07.22,1512,MOG_V_BG,VGB_V_BG,,,,,
BG,13.07.22,1512,OV_V_BG,OGMV_V_BG,,,,,
BG,13.07.22,1512,GBO_V_BG,BVB_V_BG,,,,,
BG,13.07.22,1513,12,VON_V_BG,,,,,
BG,13.07.22,1513,NOV_V_BG,GVO_V_BG,,,,,
BG,13.07.22,1513,VGO_V_BG,BG_V_BG,,,,,
BG,13.07.22,1514,NGV_V_BG,VGO_V_BG,,,,,
BG,13.07.22,1514,NGV_V_BG,GVO_V_BG,,,,,
BG,13.07.22,1514,BVB_V_BG,OVO_V_BG,,,,,
BG,13.07.22,1514,NGV_V_BG,OV_V_BG,,,,,
BG,13.07.22,1514,NGV_V_BG,MOB_V_BG,,,,,
BG,13.07.22,1515,NOV_V_BG,OVG1_V_BG,ap.pr,W,,Y,
BG,13.07.22,1516,OG_V_BG,GVB_V_BG,,,,,
BG,13.07.22,1516,VGB_V_BG,BOM_V_BG,,,,,
BG,13.07.22,1518,12,NBN_V_BG,,,,,
BG,13.07.22,1518,GVO_V_BG,BN_V_BG,fo<1bdl,,,,
BG,13.07.22,1518,GVO_V_BG,BN_V_BG,,,,,
BG,13.07.22,1519,51,GBV_V_BG,,,,,
BG,13.07.22,1525,PNG_H_CG,VMV_V_BG,,,,,
BG,13.07.22,1525,PNG_H_CG,BMGB_V_BG,,,,,
BG,13.07.22,1528,PNG_H_CG,OBN_V_BG,,,,,
BG,13.07.22,1528,MOB_V_BG,143,,,,,
BG,13.07.22,1557,BGO_V_BG,BNG_V_BG,fo<1bdl,,,,
BG,13.07.22,1558,OBMO_V_BG,143,,,,,
BG,13.07.22,1558,OBMO_V_BG,BOV_V_BG,,,,,
BG,13.07.22,1559,143,BON_V_BG,,,,,
BG,13.07.22,1559,OBMO_V_BG,BOV_V_BG,,,,,
BG,13.07.22,1559,OBMO_V_BG,MVO_V_BG,,,,,
BG,13.07.22,1600,MVO_V_BG,BNG_V_BG,,,,,
BG,13.07.22,1600,OBMO_V_BG,BNG_V_BG,,,,,
BG,13.07.22,1601,OBMO_V_BG,MVO_V_BG,,,,,
BG,13.07.22,1601,OBG_V_BG,MVO_V_BG,,,,,
BG,13.07.22,1602,OG_V_BG,BGO_V_BG,,,,,
BG,13.07.22,1602,BNG_V_BG,ONB_V_BG,,,,,
BG,13.07.22,1603,OGV_V_BG,143,,,,,
BG,13.07.22,1604,OG_V_BG,MVO_V_BG,,,,,
BG,13.07.22,1605,OG_V_BG,OGV_V_BG,,,,,
BG,13.07.22,1606,OMO_V_BG,BOV_V_BG,,,,,
BG,13.07.22,1607,BVB_V_BG,OV_V_BG,,,,,
BG,13.07.22,1608,OG_V_BG,OBMO_V_BG,,,,,
BG,13.07.22,1609,OBMO_V_BG,MVO_V_BG,,,,,
BG,13.07.22,1609,BNG_V_BG,OGV_V_BG,ap.bg[rt],W,,,
BG,13.07.22,1610,OBMO_V_BG,ONB_V_BG,,,,,
BG,13.07.22,1611,MVO_V_BG,BOV_V_BG,ap.dis[rt],W,,,
BG,13.07.22,1611,OMO_V_BG,OBMO_V_BG,ap.tp[rt],W,,,
BG,13.07.22,1612,OG_V_BG,MVO_V_BG,,,,,
BG,13.07.22,1612,MVO_V_BG,OGV_V_BG,,,,,
BG,13.07.22,1612,OG_V_BG,MVO_V_BG,ap[rt],W,,,
BG,13.07.22,1613,BOV_V_BG,BVB_V_BG,,,,,
BG,13.07.22,1613,OG_V_BG,BOV_V_BG,,,,,
BG,13.07.22,1613,NBG_V_BG,MVO_V_BG,,,,,
BG,13.07.22,1614,OG_V_BG,OMO_V_BG,,,,,
BG,13.07.22,1614,OMO_V_BG,MVO_V_BG,ap.dis[rt],W,,,
BG,13.07.22,1614,BON_V_BG,BVB_V_BG,[ap]bg[rt],L,,,
CG,13.07.22,822,PNB_H_CG,NBP_H_CG,,,,,
CG,13.07.22,823,PBV_H_CG,35,,,,,
CG,13.07.22,823,11,PBV_H_CG,ap[rt],W,,,
CG,13.07.22,823,PBV_H_CG,NBP_H_CG,ap[rt],W,,,
CG,13.07.22,824,31,40,ap.dis[rt],W,,,
CG,13.07.22,825,40,MVP_H_CG,,,,,
CG,13.07.22,826,GOB_V_BG,PGP_H_CG,,,,,
CG,13.07.22,828,42,MVP_H_CG,,,,,
CG,13.07.22,828,PGM_H_CG,NBP_H_CG,,,,,
CG,13.07.22,828,PGM_H_CG,PBP_H_CG,,,,,
CG,13.07.22,829,PGB_H_CG,40,,,,,
CG,13.07.22,829,42,PBP_H_CG,,,,,
CG,13.07.22,829,GOB_V_BG,NPB_H_CG,,,,,
CG,13.07.22,832,GOB_V_BG,PGP_H_CG,,,,,
CG,13.07.22,832,PGM_H_CG,PGP_H_CG,,,,,
CG,13.07.22,832,PGP_H_CG,MVP_H_CG,,,,,
CG,13.07.22,832,GOB_V_BG,NPB_H_CG,,,,,
CG,13.07.22,833,GVP_H_CG,31,,,,,
CG,13.07.22,834,GVP_H_CG,53,,,,,
CG,13.07.22,836,PNB_H_CG,BPV_H_CG,,,,,
CG,13.07.22,836,MVP_H_CG,NPB_H_CG,,,,,
CG,13.07.22,837,GOB_V_BG,NPB_H_CG,,,,,
CG,13.07.22,837,PNB_H_CG,31,,,,,
CG,13.07.22,838,PGB_H_CG,GOB_V_BG,ap[rt],W,,,
CG,13.07.22,839,PNB_H_CG,GOB_V_BG,,,,,
CG,13.07.22,842,PGM_H_CG,31,,,,,
CG,13.07.22,843,PGM_H_CG,GPN_H_CG,,,,,
CG,13.07.22,844,GOB_V_BG,GBw_H_CG,,,,,
CG,13.07.22,844,GOB_V_BG,NPB_H_CG,,,,,
CG,13.07.22,845,GOB_V_BG,NPB_H_CG,,,,,
CG,13.07.22,846,GBw_H_CG,NBO_V_BG,,,,,
